ch_id,mc_id,pt
ch24,RF1-2,33
ch24,RF3-1,30
ch24,RF3-2,30
ch24,CC-1,39
ch24,CC-2,43
ch24,CC-3,45
ch24,CC-4,41
ch25,EAF-1,51
ch25,EAF-2,49
ch25,EAF-3,51
ch25,EAF-4,54
ch25,RF1-1,34
ch25,RF1-2,34
ch25,RF2-1,32
ch25,RF2-2,36
ch25,CC-1,37
ch25,CC-2,44
ch25,CC-3,38
ch25,CC-4,44
ch26,EAF-1,51
ch26,EAF-2,52
ch26,EAF-3,52
ch26,EAF-4,49
ch26,RF2-1,38
ch26,RF2-2,35
ch26,RF3-1,30
ch26,RF3-2,40
ch26,CC-1,41
ch26,CC-2,35
ch26,CC-3,35
ch26,CC-4,44
ch27,EAF-1,55
ch27,EAF-2,45
ch27,EAF-3,48
ch27,EAF-4,47
ch27,CC-1,42
ch27,CC-2,43
ch27,CC-3,37
ch27,CC-4,41
ch28,EAF-1,55
ch28,EAF-2,46
ch28,EAF-3,54
ch28,EAF-4,52
ch28,RF2-1,34
ch28,RF2-2,36
ch28,CC-1,36
ch28,CC-2,37
ch28,CC-3,39
ch28,CC-4,36
ch29,EAF-1,49
ch29,EAF-2,54
ch29,EAF-3,53
ch29,EAF-4,51
ch29,RF2-1,36
ch29,RF2-2,32
ch29,RF3-1,38
ch29,RF3-2,31
ch29,CC-1,37
ch29,CC-2,35
ch29,CC-3,41
ch29,CC-4,41
ch30,EAF-1,50
ch30,EAF-2,54
ch30,EAF-3,50
ch30,EAF-4,50
ch30,RF1-1,33
ch30,RF1-2,40
ch30,CC-1,44
ch30,CC-2,45
ch30,CC-3,43
ch30,CC-4,42
ch31,EAF-1,47
ch31,EAF-2,51
ch31,EAF-3,47
ch31,EAF-4,49
ch31,RF2-1,38
ch31,RF2-2,38
ch31,CC-1,38
ch31,CC-2,40
ch31,CC-3,39
ch31,CC-4,44
ch32,EAF-1,45
ch32,EAF-2,50
ch32,EAF-3,52
ch32,EAF-4,50
ch32,RF1-1,40
ch32,RF1-2,34
ch32,RF3-1,32
ch32,RF3-2,34
ch32,CC-1,44
ch32,CC-2,40
ch32,CC-3,38
ch32,CC-4,42
ch33,EAF-1,50
ch33,EAF-2,51
ch33,EAF-3,48
ch33,EAF-4,46
ch33,CC-1,39
ch33,CC-2,44
ch33,CC-3,39
ch33,CC-4,41
ch34,EAF-1,50
ch34,EAF-2,45
ch34,EAF-3,46
ch34,EAF-4,46
ch34,RF1-1,39
ch34,RF1-2,38
ch34,RF2-1,32
ch34,RF2-2,38
ch34,RF3-1,33
ch34,RF3-2,33
ch34,CC-1,42
ch34,CC-2,35
ch34,CC-3,40
ch34,CC-4,39
