ch_id,mc_id,pt
ch11,EAF-2,46
ch11,EAF-3,49
ch11,EAF-4,48
ch11,RF1-1,36
ch11,RF1-2,34
ch11,CC-1,36
ch11,CC-2,42
ch11,CC-3,37
ch11,CC-4,43
ch12,EAF-1,55
ch12,EAF-2,50
ch12,EAF-3,51
ch12,EAF-4,45
ch12,RF1-1,35
ch12,RF1-2,39
ch12,CC-1,42
ch12,CC-2,40
ch12,CC-3,37
ch12,CC-4,44
ch13,EAF-1,54
ch13,EAF-2,50
ch13,EAF-3,48
ch13,EAF-4,48
ch13,RF1-1,38
ch13,RF1-2,40
ch13,CC-1,44
ch13,CC-2,42
ch13,CC-3,35
ch13,CC-4,45
ch14,EAF-1,49
ch14,EAF-2,55
ch14,EAF-3,52
ch14,EAF-4,50
ch14,CC-1,36
ch14,CC-2,36
ch14,CC-3,42
ch14,CC-4,43
ch15,EAF-1,49
ch15,EAF-2,51
ch15,EAF-3,46
ch15,EAF-4,48
ch15,RF2-1,38
ch15,RF2-2,39
ch15,CC-1,35
ch15,CC-2,35
ch15,CC-3,36
ch15,CC-4,38
ch16,EAF-1,46
ch16,EAF-2,48
ch16,EAF-3,46
ch16,EAF-4,46
ch16,RF1-1,38
ch16,RF1-2,39
ch16,RF2-1,39
ch16,RF2-2,34
ch16,RF3-1,35
ch16,RF3-2,40
ch16,CC-1,37
ch16,CC-2,45
ch16,CC-3,45
ch16,CC-4,37
ch17,EAF-1,47
ch17,EAF-2,51
ch17,EAF-3,55
ch17,EAF-4,53
ch17,RF1-1,39
ch17,RF1-2,33
ch17,CC-1,41
ch17,CC-2,41
ch17,CC-3,41
ch17,CC-4,35
ch18,EAF-1,47
ch18,EAF-2,45
ch18,EAF-3,55
ch18,EAF-4,50
ch18,RF3-1,30
ch18,RF3-2,32
ch18,CC-1,35
ch18,CC-2,35
ch18,CC-3,44
ch18,CC-4,43
ch19,EAF-1,54
ch19,EAF-2,55
ch19,EAF-3,50
ch19,EAF-4,48
ch19,RF1-1,33
ch19,RF1-2,36
ch19,CC-1,36
ch19,CC-2,44
ch19,CC-3,41
ch19,CC-4,45
ch20,EAF-1,47
ch20,EAF-2,55
ch20,EAF-3,54
ch20,EAF-4,46
ch20,RF3-1,30
ch20,RF3-2,31
ch20,CC-1,38
ch20,CC-2,36
ch20,CC-3,38
ch20,CC-4,45
ch21,EAF-1,45
ch21,EAF-2,47
ch21,EAF-3,55
ch21,EAF-4,48
ch21,RF2-1,35
ch21,RF2-2,33
ch21,CC-1,45
ch21,CC-2,42
ch21,CC-3,38
ch21,CC-4,45
ch22,EAF-1,49
ch22,EAF-2,49
ch22,EAF-3,54
ch22,EAF-4,54
ch22,RF2-1,31
ch22,RF2-2,37
ch22,CC-1,43
ch22,CC-2,43
ch22,CC-3,37
ch22,CC-4,38
ch23,EAF-1,50
ch23,EAF-2,55
ch23,EAF-3,49
ch23,EAF-4,53
ch23,RF2-1,36
ch23,RF2-2,31
ch23,RF3-1,32
ch23,RF3-2,38
ch23,CC-1,39
ch23,CC-2,36
ch23,CC-3,37
ch23,CC-4,40
ch24,EAF-1,53
ch24,EAF-2,53
ch24,EAF-3,45
ch24,EAF-4,48
ch24,CC-1,43
ch24,CC-2,45
ch24,CC-3,45
ch24,CC-4,43
ch25,EAF-1,50
ch25,EAF-2,49
ch25,EAF-3,45
ch25,EAF-4,51
ch25,RF2-1,39
ch25,RF2-2,31
ch25,CC-1,41
ch25,CC-2,41
ch25,CC-3,45
ch25,CC-4,40
ch26,EAF-1,54
ch26,EAF-2,47
ch26,EAF-3,50
ch26,EAF-4,54
ch26,CC-1,37
ch26,CC-2,40
ch26,CC-3,44
ch26,CC-4,42
ch27,EAF-1,55
ch27,EAF-2,54
ch27,EAF-3,49
ch27,EAF-4,48
ch27,RF2-1,33
ch27,RF2-2,40
ch27,RF3-1,36
ch27,RF3-2,39
ch27,CC-1,39
ch27,CC-2,39
ch27,CC-3,41
ch27,CC-4,35
ch28,EAF-1,55
ch28,EAF-2,46
ch28,EAF-3,49
ch28,EAF-4,51
ch28,RF1-1,35
ch28,RF1-2,30
ch28,RF3-1,33
ch28,RF3-2,30
ch28,CC-1,43
ch28,CC-2,38
ch28,CC-3,44
ch28,CC-4,39
ch29,EAF-1,53
ch29,EAF-2,49
ch29,EAF-3,45
ch29,EAF-4,47
ch29,RF1-1,39
ch29,RF1-2,34
ch29,CC-1,44
ch29,CC-2,39
ch29,CC-3,36
ch29,CC-4,45
ch30,EAF-1,54
ch30,EAF-2,46
ch30,EAF-3,46
ch30,EAF-4,49
ch30,RF1-1,33
ch30,RF1-2,32
ch30,CC-1,41
ch30,CC-2,44
ch30,CC-3,37
ch30,CC-4,45
ch31,EAF-1,54
ch31,EAF-2,55
ch31,EAF-3,47
ch31,EAF-4,48
ch31,RF2-1,37
ch31,RF2-2,35
ch31,CC-1,35
ch31,CC-2,40
ch31,CC-3,38
ch31,CC-4,38
ch32,EAF-1,51
ch32,EAF-2,47
ch32,EAF-3,53
ch32,EAF-4,51
ch32,RF2-1,37
ch32,RF2-2,35
ch32,RF3-1,30
ch32,RF3-2,31
ch32,CC-1,45
ch32,CC-2,36
ch32,CC-3,41
ch32,CC-4,39
ch33,EAF-1,49
ch33,EAF-2,47
ch33,EAF-3,50
ch33,EAF-4,45
ch33,RF2-1,36
ch33,RF2-2,31
ch33,CC-1,39
ch33,CC-2,43
ch33,CC-3,42
ch33,CC-4,43
ch34,EAF-1,50
ch34,EAF-2,46
ch34,EAF-3,52
ch34,EAF-4,51
ch34,RF2-1,32
ch34,RF2-2,35
ch34,CC-1,38
ch34,CC-2,45
ch34,CC-3,37
ch34,CC-4,36
ch35,EAF-1,51
ch35,EAF-2,46
ch35,EAF-3,55
ch35,EAF-4,51
ch35,RF2-1,33
ch35,RF2-2,34
ch35,CC-1,37
ch35,CC-2,37
ch35,CC-3,38
ch35,CC-4,41
