ch_id,mc_id,pt
ch28,RF1-2,35
ch28,RF2-1,33
ch28,RF2-2,33
ch28,CC-1,40
ch28,CC-2,41
ch28,CC-3,45
ch28,CC-4,38
ch29,EAF-1,55
ch29,EAF-2,49
ch29,EAF-3,51
ch29,EAF-4,55
ch29,CC-1,44
ch29,CC-2,35
ch29,CC-3,41
ch29,CC-4,40
ch30,EAF-1,49
ch30,EAF-2,53
ch30,EAF-3,53
ch30,EAF-4,50
ch30,RF1-1,30
ch30,RF1-2,38
ch30,RF2-1,36
ch30,RF2-2,31
ch30,CC-1,40
ch30,CC-2,35
ch30,CC-3,40
ch30,CC-4,38
ch31,EAF-1,48
ch31,EAF-2,46
ch31,EAF-3,46
ch31,EAF-4,45
ch31,RF1-1,31
ch31,RF1-2,38
ch31,CC-1,39
ch31,CC-2,39
ch31,CC-3,36
ch31,CC-4,35
ch32,EAF-1,48
ch32,EAF-2,47
ch32,EAF-3,52
ch32,EAF-4,48
ch32,RF2-1,30
ch32,RF2-2,31
ch32,CC-1,41
ch32,CC-2,37
ch32,CC-3,42
ch32,CC-4,45
ch33,EAF-1,51
ch33,EAF-2,48
ch33,EAF-3,49
ch33,EAF-4,52
ch33,CC-1,39
ch33,CC-2,42
ch33,CC-3,44
ch33,CC-4,41
ch34,EAF-1,48
ch34,EAF-2,48
ch34,EAF-3,48
ch34,EAF-4,54
ch34,CC-1,45
ch34,CC-2,41
ch34,CC-3,39
ch34,CC-4,36
ch35,EAF-1,50
ch35,EAF-2,55
ch35,EAF-3,49
ch35,EAF-4,53
ch35,RF2-1,32
ch35,RF2-2,40
ch35,RF3-1,32
ch35,RF3-2,33
ch35,CC-1,41
ch35,CC-2,38
ch35,CC-3,35
ch35,CC-4,35
