ch_id,mc_id,pt
ch16,CC-4,40
ch17,EAF-1,51
ch17,EAF-2,55
ch17,EAF-3,46
ch17,EAF-4,45
ch17,RF1-1,32
ch17,RF1-2,40
ch17,CC-1,41
ch17,CC-2,40
ch17,CC-3,45
ch17,CC-4,37
ch18,EAF-1,47
ch18,EAF-2,48
ch18,EAF-3,54
ch18,EAF-4,45
ch18,RF1-1,30
ch18,RF1-2,36
ch18,RF2-1,31
ch18,RF2-2,32
ch18,CC-1,45
ch18,CC-2,37
ch18,CC-3,40
ch18,CC-4,42
ch19,EAF-1,47
ch19,EAF-2,52
ch19,EAF-3,47
ch19,EAF-4,45
ch19,RF1-1,33
ch19,RF1-2,34
ch19,RF3-1,32
ch19,RF3-2,39
ch19,CC-1,40
ch19,CC-2,40
ch19,CC-3,41
ch19,CC-4,42
ch20,EAF-1,51
ch20,EAF-2,55
ch20,EAF-3,53
ch20,EAF-4,51
ch20,RF1-1,33
ch20,RF1-2,39
ch20,RF2-1,38
ch20,RF2-2,35
ch20,RF3-1,31
ch20,RF3-2,31
ch20,CC-1,41
ch20,CC-2,45
ch20,CC-3,37
ch20,CC-4,37
ch21,EAF-1,49
ch21,EAF-2,45
ch21,EAF-3,55
ch21,EAF-4,52
ch21,RF3-1,38
ch21,RF3-2,32
ch21,CC-1,42
ch21,CC-2,37
ch21,CC-3,40
ch21,CC-4,38
ch22,EAF-1,53
ch22,EAF-2,51
ch22,EAF-3,45
ch22,EAF-4,49
ch22,RF2-1,32
ch22,RF2-2,34
ch22,CC-1,44
ch22,CC-2,38
ch22,CC-3,41
ch22,CC-4,37
ch23,EAF-1,49
ch23,EAF-2,52
ch23,EAF-3,50
ch23,EAF-4,47
ch23,CC-1,37
ch23,CC-2,36
ch23,CC-3,40
ch23,CC-4,36
ch24,EAF-1,54
ch24,EAF-2,54
ch24,EAF-3,50
ch24,EAF-4,49
ch24,RF2-1,36
ch24,RF2-2,34
ch24,CC-1,37
ch24,CC-2,45
ch24,CC-3,43
ch24,CC-4,36
ch25,EAF-1,45
ch25,EAF-2,50
ch25,EAF-3,50
ch25,EAF-4,48
ch25,RF1-1,34
ch25,RF1-2,30
ch25,CC-1,35
ch25,CC-2,36
ch25,CC-3,38
ch25,CC-4,36
ch26,EAF-1,47
ch26,EAF-2,50
ch26,EAF-3,46
ch26,EAF-4,55
ch26,RF3-1,34
ch26,RF3-2,32
ch26,CC-1,41
ch26,CC-2,42
ch26,CC-3,41
ch26,CC-4,36
ch27,EAF-1,51
ch27,EAF-2,54
ch27,EAF-3,48
ch27,EAF-4,54
ch27,RF2-1,31
ch27,RF2-2,39
ch27,RF3-1,30
ch27,RF3-2,34
ch27,CC-1,39
ch27,CC-2,40
ch27,CC-3,35
ch27,CC-4,38
ch28,EAF-1,45
ch28,EAF-2,54
ch28,EAF-3,52
ch28,EAF-4,51
ch28,CC-1,40
ch28,CC-2,40
ch28,CC-3,38
ch28,CC-4,38
ch29,EAF-1,46
ch29,EAF-2,47
ch29,EAF-3,47
ch29,EAF-4,54
ch29,CC-1,37
ch29,CC-2,40
ch29,CC-3,41
ch29,CC-4,35
ch30,EAF-1,55
ch30,EAF-2,55
ch30,EAF-3,50
ch30,EAF-4,47
ch30,RF3-1,37
ch30,RF3-2,35
ch30,CC-1,40
ch30,CC-2,36
ch30,CC-3,41
ch30,CC-4,43
ch31,EAF-1,49
ch31,EAF-2,51
ch31,EAF-3,50
ch31,EAF-4,55
ch31,RF2-1,30
ch31,RF2-2,32
ch31,CC-1,40
ch31,CC-2,40
ch31,CC-3,40
ch31,CC-4,40
ch32,EAF-1,53
ch32,EAF-2,49
ch32,EAF-3,47
ch32,EAF-4,54
ch32,RF1-1,35
ch32,RF1-2,38
ch32,RF2-1,40
ch32,RF2-2,38
ch32,CC-1,38
ch32,CC-2,37
ch32,CC-3,37
ch32,CC-4,39
ch33,EAF-1,50
ch33,EAF-2,45
ch33,EAF-3,54
ch33,EAF-4,51
ch33,CC-1,44
ch33,CC-2,45
ch33,CC-3,42
ch33,CC-4,43
ch34,EAF-1,46
ch34,EAF-2,54
ch34,EAF-3,46
ch34,EAF-4,46
ch34,RF1-1,34
ch34,RF1-2,36
ch34,CC-1,42
ch34,CC-2,43
ch34,CC-3,44
ch34,CC-4,38
