ch_id,mc_id,pt
ch14,EAF-3,54
ch14,EAF-4,55
ch14,RF3-1,40
ch14,RF3-2,33
ch14,CC-1,41
ch14,CC-2,39
ch14,CC-3,43
ch14,CC-4,45
ch15,EAF-1,47
ch15,EAF-2,48
ch15,EAF-3,52
ch15,EAF-4,51
ch15,RF1-1,33
ch15,RF1-2,31
ch15,RF3-1,34
ch15,RF3-2,36
ch15,CC-1,43
ch15,CC-2,36
ch15,CC-3,38
ch15,CC-4,40
ch16,EAF-1,50
ch16,EAF-2,55
ch16,EAF-3,49
ch16,EAF-4,51
ch16,RF1-1,40
ch16,RF1-2,30
ch16,CC-1,37
ch16,CC-2,35
ch16,CC-3,44
ch16,CC-4,36
ch17,EAF-1,47
ch17,EAF-2,48
ch17,EAF-3,52
ch17,EAF-4,52
ch17,RF1-1,31
ch17,RF1-2,37
ch17,RF2-1,33
ch17,RF2-2,34
ch17,CC-1,44
ch17,CC-2,42
ch17,CC-3,41
ch17,CC-4,37
ch18,EAF-1,45
ch18,EAF-2,53
ch18,EAF-3,47
ch18,EAF-4,48
ch18,RF2-1,37
ch18,RF2-2,34
ch18,RF3-1,30
ch18,RF3-2,40
ch18,CC-1,40
ch18,CC-2,36
ch18,CC-3,38
ch18,CC-4,41
ch19,EAF-1,47
ch19,EAF-2,53
ch19,EAF-3,48
ch19,EAF-4,51
ch19,RF1-1,40
ch19,RF1-2,37
ch19,RF2-1,39
ch19,RF2-2,38
ch19,CC-1,40
ch19,CC-2,41
ch19,CC-3,45
ch19,CC-4,38
ch20,EAF-1,53
ch20,EAF-2,55
ch20,EAF-3,45
ch20,EAF-4,55
ch20,RF2-1,33
ch20,RF2-2,34
ch20,CC-1,43
ch20,CC-2,41
ch20,CC-3,41
ch20,CC-4,44
ch21,EAF-1,55
ch21,EAF-2,45
ch21,EAF-3,50
ch21,EAF-4,45
ch21,CC-1,41
ch21,CC-2,38
ch21,CC-3,40
ch21,CC-4,38
ch22,EAF-1,46
ch22,EAF-2,54
ch22,EAF-3,45
ch22,EAF-4,49
ch22,CC-1,41
ch22,CC-2,44
ch22,CC-3,40
ch22,CC-4,41
ch23,EAF-1,47
ch23,EAF-2,46
ch23,EAF-3,54
ch23,EAF-4,45
ch23,RF2-1,38
ch23,RF2-2,39
ch23,CC-1,36
ch23,CC-2,38
ch23,CC-3,41
ch23,CC-4,41
ch24,EAF-1,46
ch24,EAF-2,49
ch24,EAF-3,53
ch24,EAF-4,50
ch24,CC-1,35
ch24,CC-2,40
ch24,CC-3,37
ch24,CC-4,39
ch25,EAF-1,51
ch25,EAF-2,54
ch25,EAF-3,53
ch25,EAF-4,51
ch25,CC-1,37
ch25,CC-2,45
ch25,CC-3,45
ch25,CC-4,40
ch26,EAF-1,49
ch26,EAF-2,48
ch26,EAF-3,55
ch26,EAF-4,49
ch26,CC-1,42
ch26,CC-2,38
ch26,CC-3,40
ch26,CC-4,39
ch27,EAF-1,50
ch27,EAF-2,53
ch27,EAF-3,47
ch27,EAF-4,49
ch27,RF3-1,36
ch27,RF3-2,33
ch27,CC-1,42
ch27,CC-2,44
ch27,CC-3,38
ch27,CC-4,45
ch28,EAF-1,49
ch28,EAF-2,52
ch28,EAF-3,55
ch28,EAF-4,51
ch28,CC-1,37
ch28,CC-2,40
ch28,CC-3,42
ch28,CC-4,43
ch29,EAF-1,53
ch29,EAF-2,54
ch29,EAF-3,53
ch29,EAF-4,46
ch29,RF1-1,34
ch29,RF1-2,36
ch29,CC-1,38
ch29,CC-2,35
ch29,CC-3,43
ch29,CC-4,35
ch30,EAF-1,48
ch30,EAF-2,53
ch30,EAF-3,54
ch30,EAF-4,45
ch30,CC-1,41
ch30,CC-2,43
ch30,CC-3,44
ch30,CC-4,39
ch31,EAF-1,54
ch31,EAF-2,52
ch31,EAF-3,52
ch31,EAF-4,45
ch31,RF2-1,35
ch31,RF2-2,34
ch31,CC-1,37
ch31,CC-2,38
ch31,CC-3,45
ch31,CC-4,36
ch32,EAF-1,51
ch32,EAF-2,49
ch32,EAF-3,46
ch32,EAF-4,52
ch32,RF1-1,36
ch32,RF1-2,37
ch32,RF3-1,40
ch32,RF3-2,35
ch32,CC-1,43
ch32,CC-2,35
ch32,CC-3,43
ch32,CC-4,41
ch33,EAF-1,50
ch33,EAF-2,45
ch33,EAF-3,52
ch33,EAF-4,48
ch33,RF2-1,32
ch33,RF2-2,38
ch33,CC-1,44
ch33,CC-2,40
ch33,CC-3,37
ch33,CC-4,43
