ch_id,mc_id,pt
ch23,EAF-2,49
ch23,EAF-3,45
ch23,EAF-4,54
ch23,RF2-1,34
ch23,RF2-2,30
ch23,RF3-1,34
ch23,RF3-2,39
ch23,CC-1,45
ch23,CC-2,43
ch23,CC-3,36
ch23,CC-4,41
ch24,EAF-1,55
ch24,EAF-2,53
ch24,EAF-3,48
ch24,EAF-4,46
ch24,RF2-1,30
ch24,RF2-2,37
ch24,CC-1,39
ch24,CC-2,38
ch24,CC-3,44
ch24,CC-4,38
ch25,EAF-1,53
ch25,EAF-2,53
ch25,EAF-3,47
ch25,EAF-4,46
ch25,RF1-1,33
ch25,RF1-2,37
ch25,RF3-1,33
ch25,RF3-2,30
ch25,CC-1,43
ch25,CC-2,35
ch25,CC-3,38
ch25,CC-4,44
ch26,EAF-1,53
ch26,EAF-2,46
ch26,EAF-3,46
ch26,EAF-4,50
ch26,RF2-1,36
ch26,RF2-2,38
ch26,CC-1,36
ch26,CC-2,35
ch26,CC-3,44
ch26,CC-4,42
ch27,EAF-1,46
ch27,EAF-2,53
ch27,EAF-3,51
ch27,EAF-4,54
ch27,RF3-1,30
ch27,RF3-2,36
ch27,CC-1,42
ch27,CC-2,38
ch27,CC-3,36
ch27,CC-4,45
ch28,EAF-1,46
ch28,EAF-2,48
ch28,EAF-3,50
ch28,EAF-4,50
ch28,RF3-1,35
ch28,RF3-2,32
ch28,CC-1,35
ch28,CC-2,43
ch28,CC-3,41
ch28,CC-4,36
ch29,EAF-1,48
ch29,EAF-2,51
ch29,EAF-3,47
ch29,EAF-4,54
ch29,CC-1,37
ch29,CC-2,39
ch29,CC-3,42
ch29,CC-4,38
ch30,EAF-1,45
ch30,EAF-2,47
ch30,EAF-3,53
ch30,EAF-4,50
ch30,RF2-1,39
ch30,RF2-2,40
ch30,CC-1,36
ch30,CC-2,36
ch30,CC-3,37
ch30,CC-4,40
